curveY,curveX,end point?,Place Count,place id,Rank,startY
13.516471371,128.019898734,伪,33,400,10,-5.8
-30.900000758,-29.079848101,伪,30,554,15,-54
18.306000000,-88.901746835,伪,39,309,8,18
36.974000000,-122.031,真,42,97,3,60.5
-53.972488399,90.963265823,伪,30,536,15,-54
19.739000000,-88.509810127,伪,35,341,9,6
-37.499450682,112.237873418,伪,31,483,13,-37.5
17.992284490,104.565329114,伪,39,317,8,18
-13.751883233,20.449620253,伪,42,120,3,60.5
14.366076263,127.723544304,伪,39,254,6,38
25.544000402,-59.189177215,伪,53,2,1,70
28.499999388,147.213050633,伪,39,274,7,28.5
51.836180578,68.453810127,伪,41,153,4,54
-1.580852676,154.105202532,伪,33,403,10,-5.8
6.000019999,121.829683544,伪,35,354,9,6
18.700851138,-24.199,伪,30,510,14,-46.5
-14.113212108,16.419620253,伪,41,167,4,54
-17.499998944,142.143898734,伪,33,407,11,-17.5
32.324000023,-72.769468354,伪,41,140,4,54
10.842955571,131.563607595,伪,40,213,5,47
8.240999907,-53.252860759,伪,30,528,14,-46.5
22.049000324,-57.336582278,伪,43,58,2,65.5
53.999606914,126.997493671,伪,41,167,4,54
15.716000008,-76.335265823,伪,53,15,1,70
22.045663857,29.794531646,伪,30,566,16,-60
7.331186579,54.787696203,伪,35,355,9,6
23.496531343,44.202810127,伪,39,265,7,28.5
12.313517775,132.734177215,伪,39,334,8,18
16.955861357,-19.703936709,伪,32,447,12,-28
-27.999927250,122.331772152,伪,32,445,12,-28
-0.254997066,144.59,伪,32,464,12,-28
-11.796448605,35.860139241,伪,42,119,3,60.5
11.545836813,34.816253165,伪,30,514,14,-46.5
-3.809082010,1.817658228,伪,53,35,1,70
-59.960417232,99.548962025,伪,30,578,16,-60
58.488642043,166.510658228,伪,42,137,3,60.5
13.592836500,122.645,伪,31,497,13,-37.5
53.638863586,156.829012658,伪,42,131,3,60.5
10.155417539,45.916455696,伪,39,319,8,18
44.852247923,54.401835443,伪,40,181,5,47
19.113947254,20.856151899,伪,41,148,4,54
-13.012999964,-58.539164557,伪,40,203,5,47
-14.128013946,-22.833341772,伪,30,527,14,-46.5
6.461005016,-22.716405063,伪,39,318,8,18
9.264764062,134.201265823,伪,33,402,10,-5.8
,,,13,,154,
20.902000029,-67.064354430,伪,39,222,6,38
53.999998721,146.954227848,伪,41,152,4,54
20.702999453,-50.640329114,伪,31,486,13,-37.5
58.853667525,167.625569620,伪,42,136,3,60.5
17.893674198,81.313367089,伪,39,313,8,18
69.999769834,131.008227848,伪,53,39,1,70
28.498553220,113.384531646,伪,39,282,7,28.5
20.466999996,-80.158987342,伪,33,410,11,-17.5
-24.615930595,51.809898734,伪,30,576,16,-60
11.819015742,138.545569620,伪,39,335,8,18
19.936976895,-34.998734177,伪,30,506,14,-46.5
6.004029707,94.877797468,伪,35,344,9,6
-36.118278935,168.825316456,伪,31,499,13,-37.5
65.052282124,77.111949367,伪,43,72,2,65.5
-5.293354719,30.427544304,伪,31,490,13,-37.5
5.025841170,49.324430380,伪,33,375,10,-5.8
-17.490668414,98.305898734,伪,33,418,11,-17.5
37.170134473,11.046417722,伪,42,97,3,60.5
60.499987696,128.136405063,伪,42,99,3,60.5
14.968000014,-55.314126582,伪,39,310,8,18
9.993750061,-3.708430380,伪,39,241,6,38
-48.214294520,61.109607595,伪,30,571,16,-60
-40.175999979,-63.349822785,伪,41,168,4,54
8.092847616,126.798126582,伪,40,218,5,47
8.589999670,-47.459696203,伪,32,450,12,-28
5.082000349,-41.566936709,伪,39,284,7,28.5
38.695573125,81.290189873,伪,33,434,11,-17.5
-5.800000731,148.233544304,伪,33,388,10,-5.8
-37.478280896,91.309139241,伪,31,477,13,-37.5
53.995774081,109.915025316,伪,41,158,4,54
6.000001895,136.001139241,伪,35,347,9,6
-53.999588704,123.914493671,伪,30,550,15,-54
-26.309339112,37.855974684,伪,43,80,2,65.5
16.605501991,1.031835443,伪,39,234,6,38
19.803247832,-9.350658228,伪,39,267,7,28.5
69.967322720,101.396202532,伪,53,28,1,70
-14.186994010,-25.517569620,伪,39,321,8,18
52.864934606,158.368860759,伪,42,137,3,60.5
69.998623204,110.505215190,伪,53,18,1,70
10.592381618,46.461822785,伪,39,279,7,28.5
-27.143026133,-10.840303797,伪,30,580,16,-60
19.869390246,-13.965012658,伪,40,191,5,47
46.902656604,75.915594937,伪,40,182,5,47
17.999824041,126.742126582,伪,39,320,8,18
25.673999999,-82.683772152,伪,35,344,9,6
7.641967414,-20.141443038,伪,30,551,15,-54
37.999999326,157.761822785,伪,39,249,6,38
69.999890606,128.172417722,伪,53,23,1,70
11.677385236,125.843037975,伪,32,466,12,-28
1.129000479,141.914303797,伪,31,496,13,-37.5
23.202017346,62.339037975,伪,39,285,7,28.5
25.357183489,3.921822785,伪,35,340,9,6
17.524015379,60.656379747,伪,39,310,8,18
20.454999388,-54.873696203,伪,30,509,14,-46.5
-46.499851616,117.712088608,伪,30,502,14,-46.5
6.144336247,113.324151899,伪,35,361,9,6
10.447932508,5.384683544,伪,41,163,4,54
13.522427657,124.137974684,伪,39,294,7,28.5
20.350999306,-50.453670886,伪,33,413,11,-17.5
16.023907802,67.425139241,伪,39,318,8,18
-3.146279946,56.966405063,伪,39,321,8,18
54.228935035,155.253670886,伪,43,93,2,65.5
9.113999999,-79.598,真,32,452,12,-28
8.069914759,136.088443038,伪,35,370,9,6
46.999308265,99.940506329,伪,40,181,5,47
38.163555679,46.736417722,伪,35,362,9,6
-37.498090260,105.362481013,伪,31,482,13,-37.5
60.488723233,128.346341772,伪,42,126,3,60.5
20.577676596,23.300873418,伪,39,305,8,18
3.568209275,49.299620253,伪,33,374,10,-5.8
-26.617128321,16.795164557,伪,32,458,12,-28
22.524678438,18.367088608,伪,53,4,1,70
38.022118501,24.926341772,伪,42,129,3,60.5
-37.477235425,98.241455696,伪,31,491,13,-37.5
9.844960088,-7.054050633,伪,30,574,16,-60
37.999999971,159.741746835,伪,39,226,6,38
36.455421934,164.149746835,伪,39,255,6,38
36.329814807,144.980139241,伪,53,49,1,70
19.788998483,-40.792936709,伪,35,347,9,6
17.464000078,-61.804253165,伪,40,190,5,47
69.999999871,156.196556962,伪,53,3,1,70
30.675691184,145.864924051,伪,41,179,4,54
34.168251447,152.845215190,伪,40,212,5,47
-17.119448410,154.489848101,伪,32,465,12,-28
18.987999970,-72.130670886,伪,30,537,15,-54
16.799957089,-27.341518987,伪,30,542,15,-54
6.967943439,64.145987342,伪,35,344,9,6
33.733268584,-8.814025316,伪,39,298,8,18
9.932463528,-10.180354430,伪,30,546,15,-54
53.999418659,132.461430380,伪,41,174,4,54
19.275999999,-88.081645570,伪,32,441,12,-28
-37.499986552,132.355632911,伪,31,476,13,-37.5
8.187367065,130.340721519,伪,35,370,9,6
3.677463677,148.392594937,伪,33,400,10,-5.8
-53.905289570,84.090506329,伪,30,536,15,-54
19.978733436,42.248341772,伪,41,153,4,54
-11.212064240,56.612303797,伪,33,421,11,-17.5
37.999979910,134.999531646,伪,39,243,6,38
32.963358397,13.312354430,伪,30,531,15,-54
17.030486774,159.705822785,伪,39,335,8,18
13.894678951,121.229,真,33,400,10,-5.8
18.000000003,159.753594937,伪,39,304,8,18
69.955733832,102.906683544,伪,53,36,1,70
-13.078162738,4.703734177,伪,30,526,14,-46.5
19.492177255,8.097215190,伪,41,149,4,54
15.019671016,132.198797468,伪,42,137,3,60.5
28.336000217,-50.341455696,伪,53,25,1,70
17.999998680,114.488329114,伪,39,311,8,18
36.038999994,-71.148886076,伪,39,261,7,28.5
-46.499648881,122.132911392,伪,30,520,14,-46.5
-15.660653852,118.328455696,伪,33,433,11,-17.5
17.652606633,123.755620253,伪,33,437,11,-17.5
27.375925940,57.802506329,伪,39,265,7,28.5
7.223506530,156.132253165,伪,35,369,9,6
4.304589605,44.261303797,伪,30,551,15,-54
-53.701106875,74.855759494,伪,30,533,15,-54
53.998063588,107.762012658,伪,41,153,4,54
-27.258038803,79.940683544,伪,32,453,12,-28
8.448050824,-22.032658228,伪,43,74,2,65.5
3.363316549,43.640784810,伪,31,479,13,-37.5
-17.615001033,-34.679063291,伪,30,529,14,-46.5
-15.361531984,14.834177215,伪,33,389,10,-5.8
28.499999080,154.273481013,伪,39,282,7,28.5
-17.499999702,157.235392405,伪,33,420,11,-17.5
19.977999989,-79.047088608,伪,30,504,14,-46.5
-37.499999810,156.343898734,伪,31,480,13,-37.5
20.349060228,-6.362936709,伪,33,413,11,-17.5
20.443039174,7.075392405,伪,43,57,2,65.5
46.999434840,123.674493671,伪,40,203,5,47
20.751874080,-25.016481013,伪,31,477,13,-37.5
-3.750235655,160.593291139,伪,33,397,10,-5.8
-12.874665914,54.893670886,伪,33,425,11,-17.5
-37.471382028,81.129822785,伪,31,470,13,-37.5
46.999803990,106.946455696,伪,40,181,5,47
-8.103349834,54.951316456,伪,33,415,11,-17.5
-26.457298817,167.094936709,伪,32,466,12,-28
-27.868961068,26.784405063,伪,53,41,1,70
-27.934999524,-38.287481013,伪,43,81,2,65.5
17.999999896,146.805898734,伪,39,310,8,18
5.700328408,89.435417722,伪,35,359,9,6
4.860000118,-51.707139241,伪,43,78,2,65.5
-13.996342253,25.654670886,伪,53,32,1,70
5.995059940,102.787772152,伪,35,357,9,6
-26.618647223,30.980797468,伪,32,458,12,-28
60.077738143,88.825012658,伪,42,124,3,60.5
8.100982575,155.913810127,伪,35,365,9,6
65.499861439,119.197468354,伪,43,71,2,65.5
65.499999952,163.213822785,伪,43,68,2,65.5
37.999164404,100.275189873,伪,39,222,6,38
20.440014925,-35.670886076,伪,43,61,2,65.5
-53.999994374,143.947240506,伪,30,544,15,-54
18.701544765,31.942354430,伪,53,38,1,70
28.499999993,166.614455696,伪,39,266,7,28.5
16.309468781,26.902531646,伪,30,512,14,-46.5
-44.474100058,67.730379747,伪,30,508,14,-46.5
21.634000003,-77.041113924,伪,39,225,6,38
43.708904621,148.672531646,伪,43,90,2,65.5
37.999986146,125.547569620,伪,39,226,6,38
21.115000000,-95.533721519,伪,31,481,13,-37.5
53.999997173,147.610189873,伪,41,155,4,54
46.951778379,98.967556962,伪,40,203,5,47
-26.605182158,167.675949367,伪,32,466,12,-28
22.049001121,-50.447594937,伪,43,58,2,65.5
18.270473884,25.474278481,伪,32,441,12,-28
15.133000587,-18.666569620,伪,42,126,3,60.5
-27.850177398,22.240354430,伪,41,177,4,54
69.999883521,140.552911392,伪,53,44,1,70
-59.999932121,125.544607595,伪,30,566,16,-60
25.639000206,-59.036531646,伪,53,8,1,70
9.600912525,144.346506329,伪,33,401,10,-5.8
-11.617243133,147.906316456,伪,31,498,13,-37.5
-28.715476339,57.066898734,伪,31,476,13,-37.5
-32.213996006,-30.240202532,伪,53,44,1,70
12.919842771,135.450253165,伪,32,461,12,-28
-24.223165809,161.462151899,伪,32,468,12,-28
46.999999942,170,伪,40,201,5,47
6.004466735,141.887253165,伪,35,362,9,6
-5.799994916,132.065594937,伪,33,374,10,-5.8
36.585608811,60.203949367,伪,39,225,6,38
-51.889971638,70.226455696,伪,30,541,15,-54
-7.195014731,8.920696203,伪,30,524,14,-46.5
15.577975994,23.510632911,伪,30,570,16,-60
18.949000001,-85.993987342,伪,39,228,6,38
25.721172576,-9.797569620,伪,33,408,11,-17.5
-27.870999248,-34.590278481,伪,41,177,4,54
46.999999934,166.784037975,伪,40,199,5,47
-46.496210893,101.298227848,伪,30,505,14,-46.5
24.013932107,54.191202532,伪,39,270,7,28.5
15.743999998,-73.351506329,伪,35,351,9,6
53.995173249,121.184392405,伪,41,175,4,54
-12.782724146,41.063683544,伪,41,172,4,54
-31.537236330,3.930632911,伪,33,392,10,-5.8
8.276999999,-75.613430380,伪,33,384,10,-5.8
37.999998388,154.425189873,伪,39,245,6,38
2.579507989,102.974810127,伪,33,434,11,-17.5
-28.000000018,170,伪,32,456,12,-28
31.476000000,-85.300354430,伪,39,307,8,18
15.716000028,-69.586354430,伪,53,15,1,70
8.386981916,-26.361063291,伪,30,521,14,-46.5
-20.300428147,54.764556962,伪,40,206,5,47
8.828535810,142.820189873,伪,33,396,10,-5.8
7.766472025,144.084367089,伪,33,396,10,-5.8
25.722717531,-20.170506329,伪,33,408,11,-17.5
46.999999994,170,伪,40,185,5,47
15.744000000,-93.353,真,35,351,9,6
37.929717420,77.359582278,伪,39,225,6,38
19.601472410,18.216139241,伪,41,149,4,54
-13.527014404,-22.974582278,伪,30,578,16,-60
-10.792546649,24.308924051,伪,41,164,4,54
6.229281899,165.553316456,伪,35,371,9,6
-37.095451189,67.675772152,伪,30,528,14,-46.5
56.091764876,57.355848101,伪,53,16,1,70
-11.381625632,45.476455696,伪,30,504,14,-46.5
18.539999586,-29.110810127,伪,39,306,8,18
23.810822367,155.201392405,伪,39,295,7,28.5
6.000000004,170,伪,35,345,9,6
-33.468134430,17.691139241,伪,30,579,16,-60
16.197023488,-29.177278481,伪,40,194,5,47
19.327349744,130.334367089,伪,53,49,1,70
-29.682061159,8.519000000,伪,43,82,2,65.5
-18.621479474,79.458025316,伪,33,427,11,-17.5
-5.542185803,9.367430380,伪,33,421,11,-17.5
18.000000410,134.523670886,伪,39,299,8,18
8.276926428,-11.817734177,伪,33,384,10,-5.8
65.499925772,122.450151899,伪,43,67,2,65.5
20.850030341,-30.806126582,伪,43,64,2,65.5
10.063978310,-26.491810127,伪,31,487,13,-37.5
-24.370956812,149.177873418,伪,30,589,16,-60
12.295049486,136.706949367,伪,35,367,9,6
-39.618455064,54.245265823,伪,30,579,16,-60
52.904688170,62.500202532,伪,42,113,3,60.5
14.767000007,-72.400582278,伪,41,153,4,54
9.983027828,-26.267886076,伪,53,23,1,70
18.256321482,135.691139241,伪,39,291,7,28.5
20.427992219,-40.530303797,伪,32,440,12,-28
-28.469451970,53.713417722,伪,39,325,8,18
53.999997482,164.316936709,伪,41,177,4,54
60.499996238,130.929670886,伪,42,98,3,60.5
-31.425268847,8.423227848,伪,39,251,6,38
15.030998366,-42.038481013,伪,33,416,11,-17.5
7.268859368,130.626329114,伪,30,560,15,-54
53.817686171,79.396544304,伪,41,150,4,54
17.947004511,-32.154430380,伪,39,268,7,28.5
-29.678624055,14.185,伪,43,82,2,65.5
12.377996031,-33.885544304,伪,33,419,11,-17.5
20.783505828,3.913316456,伪,35,339,9,6
-10.354692686,17.304215190,伪,31,492,13,-37.5
-59.995087807,145.484620253,伪,30,583,16,-60
60.486252790,91.212481013,伪,42,102,3,60.5
18.000413721,100.890126582,伪,39,302,8,18
34.939116520,-21.234303797,伪,41,141,4,54
-30.914611190,25.739240506,伪,30,554,15,-54
11.551841901,124.255696203,伪,53,50,1,70
-59.999980181,132.383898734,伪,30,566,16,-60
-40.127149161,153.906632911,伪,30,588,16,-60
68.258260864,72.348101266,伪,53,22,1,70
28.633342928,42.349822785,伪,39,307,8,18
22.683949556,153.493860759,伪,39,295,7,28.5
27.045160541,145.886835443,伪,40,208,5,47
-28.457209237,14.838582278,伪,35,359,9,6
-17.455254193,82.949683544,伪,33,407,11,-17.5
8.440000003,-69.701,真,41,170,4,54
8.600007253,-31.508291139,伪,41,155,4,54
-5.808180292,106.591696203,伪,33,392,10,-5.8
16.631358662,122.229443038,伪,35,365,9,6
22.056028851,-32.524594937,伪,53,6,1,70
-26.617593622,25.306544304,伪,32,458,12,-28
20.524744855,-22.364962025,伪,30,505,14,-46.5
37.799829433,77.233164557,伪,39,234,6,38
-46.474183760,91.846873418,伪,30,511,14,-46.5
-53.999972516,144.300898734,伪,30,555,15,-54
7.599405144,19.726924051,伪,30,551,15,-54
69.999999733,160.419936709,伪,53,25,1,70
19.688999999,-88.651088608,伪,33,377,10,-5.8
54.843103950,73.792607595,伪,42,124,3,60.5
29.861782544,75.991696203,伪,39,251,6,38
-17.499997934,145.027848101,伪,33,423,11,-17.5
37.120606373,51.023481013,伪,40,192,5,47
24.814009681,15.888670886,伪,31,475,13,-37.5
52.665991189,91.374936709,伪,42,128,3,60.5
28.499999976,159.892278481,伪,39,268,7,28.5
-5.799999991,170,伪,33,376,10,-5.8
69.527019232,87.139734177,伪,53,33,1,70
-13.077999996,-73.323468354,伪,42,119,3,60.5
-25.207675397,60.640506329,伪,31,489,13,-37.5
-37.496158877,111.506696203,伪,31,494,13,-37.5
69.999994800,151.992481013,伪,53,38,1,70
16.817054972,127.854974684,伪,33,401,10,-5.8
38.171883287,22.948708861,伪,35,362,9,6
26.005133795,18.382544304,伪,53,2,1,70
-37.499999884,155.929569620,伪,31,473,13,-37.5
64.501454990,115.178037975,伪,43,84,2,65.5
18.868091769,17.091708861,伪,30,511,14,-46.5
-17.499682654,111.444898734,伪,33,409,11,-17.5
-33.253999553,-44.032645570,伪,41,171,4,54
69.999998102,150.694962025,伪,53,23,1,70
-46.499907738,127.541506329,伪,30,516,14,-46.5
40.856845010,28.064303797,伪,33,434,11,-17.5
-26.886977233,-16.647911392,伪,41,175,4,54
-16.609613526,83.381405063,伪,33,426,11,-17.5
-27.043222965,74.908354430,伪,32,451,12,-28
6.384744927,70.867088608,伪,35,352,9,6
18.000036027,165.640936709,伪,39,329,8,18
28.501020012,104.277721519,伪,39,272,7,28.5
37.999988019,134.153088608,伪,39,238,6,38
69.889737456,96.611341772,伪,53,35,1,70
46.999983168,138.488987342,伪,40,201,5,47
-53.996996996,106.810088608,伪,30,541,15,-54
19.624999834,-41.759037975,伪,39,304,8,18
-8.022152648,54.231291139,伪,32,449,12,-28
26.760000029,-74.207594937,伪,53,1,1,70
29.714924054,151.039620253,伪,40,219,5,47
37.973999995,-92.907607595,伪,31,470,13,-37.5
13.077396825,123.745886076,伪,30,586,16,-60
-32.074053689,60.409721519,伪,31,475,13,-37.5
-53.999999970,166.550113924,伪,30,534,15,-54
16.892984037,131.233518987,伪,35,363,9,6
37.981416629,90.485569620,伪,39,234,6,38
37.925485882,155.216772152,伪,40,213,5,47
20.928703134,16.000316456,伪,31,476,13,-37.5
58.247898069,157.542531646,伪,43,91,2,65.5
65.499774797,162.058734177,伪,43,88,2,65.5
6.478021391,163.575025316,伪,35,367,9,6
14.894914177,146.435189873,伪,39,330,8,18
15.671282410,33.712911392,伪,30,509,14,-46.5
-46.499906476,128.862240506,伪,30,522,14,-46.5
9.113999582,-44.843848101,伪,32,452,12,-28
9.682453666,42.675367089,伪,30,553,15,-54
16.095719771,40.192405063,伪,41,154,4,54
11.676844090,138.217088608,伪,39,258,6,38
20.790999811,-54.909050633,伪,35,339,9,6
-11.847000000,-75.381,真,33,424,11,-17.5
-13.831999988,-66.788101266,伪,42,120,3,60.5
15.743999999,-76.685088608,伪,35,351,9,6
60.499987896,145.043746835,伪,42,119,3,60.5
53.999966766,126.151329114,伪,41,149,4,54
-6.215999977,-63.319189873,伪,41,159,4,54
6.036873452,95.352848101,伪,35,358,9,6
-40.823134852,69.668253165,伪,30,525,14,-46.5
-37.499992737,135.777848101,伪,31,476,13,-37.5
58.529273789,63.596620253,伪,42,101,3,60.5
31.503056690,58.272126582,伪,39,272,7,28.5
13.371602794,4.423658228,伪,30,518,14,-46.5
-5.794770556,95.263215190,伪,33,378,10,-5.8
46.891359109,77.397518987,伪,40,186,5,47
-12.663484651,48.862544304,伪,33,424,11,-17.5
30.540984142,-43.508101266,伪,30,532,15,-54
19.017832188,41.349316456,伪,39,266,7,28.5
12.955854880,138.394025316,伪,42,138,3,60.5
18.391293365,8.762151899,伪,35,358,9,6
19.209999993,-78.344151899,伪,31,482,13,-37.5
46.999998816,150.704227848,伪,40,199,5,47
69.999996891,134.607594937,伪,53,1,1,70
18.000004492,118.767974684,伪,39,304,8,18
49.373859449,51.782430380,伪,41,141,4,54
-18.282885056,-4.544556962,伪,39,324,8,18
38.824993497,8.714658228,伪,39,329,8,18
17.156071978,-3.048101266,伪,30,512,14,-46.5
-53.996329230,108.173759494,伪,30,545,15,-54
19.788999999,-81.591569620,伪,35,347,9,6
17.999971097,143.818316456,伪,39,324,8,18
-37.230590349,78.792291139,伪,31,484,13,-37.5
6.917857779,62.741177215,伪,35,340,9,6
65.528312819,61.703493671,伪,53,13,1,70
60.435056967,86.720569620,伪,42,109,3,60.5
12.703864818,128.18,伪,31,497,13,-37.5
-18.261405649,24.546202532,伪,39,324,8,18
14.250586331,-3.055063291,伪,39,273,7,28.5
16.231171076,45.441367089,伪,35,340,9,6
-53.999447530,117.430886076,伪,30,543,15,-54
46.900636264,91.756962025,伪,40,202,5,47
15.871773491,132.62,伪,39,288,7,28.5
38.993736187,156.394481013,伪,40,212,5,47
69.999999934,166.721936709,伪,53,20,1,70
33.745461969,143.759658228,伪,53,49,1,70
8.722000976,-32.712303797,伪,39,313,8,18
20.044291056,-1.295569620,伪,40,187,5,47
18.452110233,-9.962025316,伪,53,39,1,70
65.499972132,124.814797468,伪,43,56,2,65.5
37.999996577,158.248962025,伪,39,251,6,38
20.203000001,-83.532734177,伪,42,111,3,60.5
-14.131603427,61.718886076,伪,33,415,11,-17.5
-17.499885991,170,伪,33,432,11,-17.5
65.499998621,150.503113924,伪,43,73,2,65.5
-46.499993560,135.141392405,伪,30,502,14,-46.5
6.576000005,-66.503063291,伪,40,204,5,47
19.611985167,140.305063291,伪,42,135,3,60.5
-53.999944901,125.293822785,伪,30,535,15,-54
20.335999994,-77.016291139,伪,33,415,11,-17.5
21.839344317,27.053265823,伪,43,64,2,65.5
60.325790637,77.326088608,伪,42,101,3,60.5
1.724247275,19.167594937,伪,39,283,7,28.5
-37.008078733,74.376810127,伪,31,479,13,-37.5
13.367005443,-31.617721519,伪,39,240,6,38
7.902545786,134.223670886,伪,39,336,8,18
6.117390066,-4.367696203,伪,39,246,6,38
31.234000000,-99.940455696,伪,42,98,3,60.5
14.056113383,126.946632911,伪,40,214,5,47
64.932289340,118.381772152,伪,43,88,2,65.5
-27.999981847,128.584202532,伪,32,440,12,-28
60.498109500,112.602101266,伪,42,116,3,60.5
19.795786641,-12.768810127,伪,35,348,9,6
45.419283044,153.370835443,伪,42,135,3,60.5
8.131433452,17.534987342,伪,53,26,1,70
16.751992077,19.430329114,伪,30,565,16,-60
37.999999883,153.037848101,伪,39,231,6,38
21.758000000,-94.088556962,伪,40,186,5,47
38.848015568,74.951873418,伪,33,395,10,-5.8
7.277895393,139.393607595,伪,32,462,12,-28
60.499788518,120.826012658,伪,42,112,3,60.5
12.327919122,55.222721519,伪,39,319,8,18
-14.166996655,-30.900772152,伪,41,172,4,54
53.718513133,83.639303797,伪,41,155,4,54
8.111057640,-20.379240506,伪,43,75,2,65.5
8.727050708,14.798392405,伪,39,313,8,18
65.499960980,125.775974684,伪,43,65,2,65.5
26.895007171,60.428303797,伪,39,269,7,28.5
-17.499998692,142.338835443,伪,33,408,11,-17.5
33.542178071,52.422835443,伪,39,223,6,38
21.758097981,-22.064405063,伪,40,186,5,47
-0.164436956,60.777848101,伪,33,387,10,-5.8
-19.781500374,50.860759494,伪,33,394,10,-5.8
-34.497999946,-50.315518987,伪,41,176,4,54
12.513989961,9.000088608,伪,42,123,3,60.5
